,search_terms,term_1,term_2,title,authors,year,venue,type,key,url,ee,pages,volume,number,publisher,isbn,doi
86,Schema Evolution,Schema,Evolution,"Inverses in Research Data Management: Combining Provenance Management, Schema and Data Evolution (Inverse im Forschungsdatenmanagement).","['Tanja Auge', 'Andreas Heuer 0001']",2018,Grundlagen von Datenbanken,Conference and Workshop Papers,conf/gvd/AugeH18,https://dblp.org/rec/conf/gvd/AugeH18,https://ceur-ws.org/Vol-2126/paper17.pdf,108-113,,,,,
87,Schema Evolution,Schema,Evolution,Relational Database Schema Evolution: An Industrial Case Study.,"['Julien Delplanque', 'Anne Etien', 'Nicolas Anquetil', 'Olivier Auverlot']",2018,ICSME,Conference and Workshop Papers,conf/icsm/DelplanqueEAA18,https://dblp.org/rec/conf/icsm/DelplanqueEAA18,https://doi.org/10.1109/ICSME.2018.00073,635-644,,,,,10.1109/ICSME.2018.00073
88,Schema Evolution,Schema,Evolution,Combining Provenance Management and Schema Evolution.,"['Tanja Auge', 'Andreas Heuer 0001']",2018,IPAW,Conference and Workshop Papers,conf/ipaw/Auge018,https://dblp.org/rec/conf/ipaw/Auge018,https://doi.org/10.1007/978-3-319-98379-0_24,222-225,,,,,10.1007/978-3-319-98379-0_24
89,Schema Evolution,Schema,Evolution,Property Label Stability in Wikidata: Evolution and Convergence of Schemas in Collaborative Knowledge Bases.,"['Thomas Pellissier Tanon', 'Lucie-Aimée Kaffee']",2018,WWW,Conference and Workshop Papers,conf/www/TanonK18,https://dblp.org/rec/conf/www/TanonK18,https://doi.org/10.1145/3184558.3191643,1801-1803,,,,,10.1145/3184558.3191643
90,Schema Evolution,Schema,Evolution,Schema Evolution.,['John F. Roddick'],2018,Encyclopedia of Database Systems,Reference Works,reference/db/Roddick18,https://dblp.org/rec/reference/db/Roddick18,https://doi.org/10.1007/978-1-4614-8265-9_1532,,,,,,10.1007/978-1-4614-8265-9_1532
91,Schema Evolution,Schema,Evolution,Towards Automated Online Schema Evolution.,['Yu Zhu'],2017,,Books and Theses,phd/basesearch/Zhu17a,https://dblp.org/rec/phd/basesearch/Zhu17a,http://www.escholarship.org/uc/item/62f8259r,,,,,,
92,Schema Evolution,Schema,Evolution,Gravitating to rigidity: Patterns of schema evolution - and its absence - in the lives of tables.,"['Panos Vassiliadis', 'Apostolos V. Zarras', 'Ioannis Skoulis']",2017,Inf. Syst.,Journal Articles,journals/is/VassiliadisZS17,https://dblp.org/rec/journals/is/VassiliadisZS17,https://doi.org/10.1016/j.is.2016.06.010,24-46,63,,,,10.1016/J.IS.2016.06.010
93,Schema Evolution,Schema,Evolution,Schema Evolution Survival Guide for Tables: Avoid Rigid Childhood and You&apos;re En Route to a Quiet Life.,"['Panos Vassiliadis', 'Apostolos V. Zarras']",2017,J. Data Semant.,Journal Articles,journals/jodsn/VassiliadisZ17,https://dblp.org/rec/journals/jodsn/VassiliadisZ17,https://doi.org/10.1007/s13740-017-0083-x,221-241,6,4,,,10.1007/S13740-017-0083-X
94,Schema Evolution,Schema,Evolution,ControVol Flex: Flexible Schema Evolution for NoSQL Application Development.,"['Florian Haubold', 'Johannes Schildgen', 'Stefanie Scherzinger', 'Stefan Deßloch']",2017,BTW,Conference and Workshop Papers,conf/btw/HauboldSSD17,https://dblp.org/rec/conf/btw/HauboldSSD17,https://dl.gi.de/handle/20.500.12116/664,601-604,,,,,
95,Schema Evolution,Schema,Evolution,Survival in Schema Evolution: Putting the Lives of Survivor and Dead Tables in Counterpoint.,"['Panos Vassiliadis', 'Apostolos V. Zarras']",2017,CAiSE,Conference and Workshop Papers,conf/caise/VassiliadisZ17,https://dblp.org/rec/conf/caise/VassiliadisZ17,https://doi.org/10.1007/978-3-319-59536-8_21,333-347,,,,,10.1007/978-3-319-59536-8_21
96,Schema Evolution,Schema,Evolution,An evolutionary schema for mining skyline clusters of attributed graph data.,"['Wajdi Dhifli', 'Noemie Oliveira Da Costa', 'Mohamed Elati']",2017,CEC,Conference and Workshop Papers,conf/cec/DhifliCE17,https://dblp.org/rec/conf/cec/DhifliCE17,https://doi.org/10.1109/CEC.2017.7969559,2102-2109,,,,,10.1109/CEC.2017.7969559
97,Schema Evolution,Schema,Evolution,Improved activation schema on Automatic Clustering using Differential Evolution algorithm.,"['Hiu-Hin Tam', 'Sin Chun Ng', 'Andrew K. Lui', 'Man-Fai Leung']",2017,CEC,Conference and Workshop Papers,conf/cec/TamNLL17,https://dblp.org/rec/conf/cec/TamNLL17,https://doi.org/10.1109/CEC.2017.7969513,1749-1756,,,,,10.1109/CEC.2017.7969513
98,Schema Evolution,Schema,Evolution,"Schema Evolution and Foreign Keys: Birth, Eviction, Change and Absence.","['Panos Vassiliadis', 'Michail-Romanos Kolozoff', 'Maria Zerva', 'Apostolos V. Zarras']",2017,ER,Conference and Workshop Papers,conf/er/VassiliadisKZZ17,https://dblp.org/rec/conf/er/VassiliadisKZZ17,https://doi.org/10.1007/978-3-319-69904-2_9,106-119,,,,,10.1007/978-3-319-69904-2_9
99,Schema Evolution,Schema,Evolution,Zero-Downtime SQL Database Schema Evolution for Continuous Deployment.,"['Michael de Jong', 'Arie van Deursen', 'Anthony Cleve']",2017,ICSE-SEIP,Conference and Workshop Papers,conf/icse/JongDC17,https://dblp.org/rec/conf/icse/JongDC17,https://doi.org/10.1109/ICSE-SEIP.2017.5,143-152,,,,,10.1109/ICSE-SEIP.2017.5
100,Schema Evolution,Schema,Evolution,Schema Evolution and Gravitation to Rigidity: A Tale of Calmness in the Lives of Structured Data.,['Panos Vassiliadis'],2017,MEDI,Conference and Workshop Papers,conf/medi/Vassiliadis17,https://dblp.org/rec/conf/medi/Vassiliadis17,https://doi.org/10.1007/978-3-319-66854-3_2,18-23,,,,,10.1007/978-3-319-66854-3_2
101,Schema Evolution,Schema,Evolution,Living in Parallel Realities: Co-Existing Schema Versions with a Bidirectional Database Evolution Language.,"['Kai Herrmann 0002', 'Hannes Voigt', 'Andreas Behrend', 'Jonas Rausch', 'Wolfgang Lehner']",2017,SIGMOD Conference,Conference and Workshop Papers,conf/sigmod/HerrmannVBRL17,https://dblp.org/rec/conf/sigmod/HerrmannVBRL17,https://doi.org/10.1145/3035918.3064046,1101-1116,,,,,10.1145/3035918.3064046
102,Schema Evolution,Schema,Evolution,Model Repozitorija Metapodataka ZA Evoluciju Sheme SkladišTA Podataka TE Integraciju SA Sustavom ZA Upravljanje MatičNim Podacima ; Metadata Repository Model for Data Warehouse Schema Evolution and Integration with Master Data Management System.,['Danijela Jaksic'],2016,,Books and Theses,phd/basesearch/Jaksic16,https://dblp.org/rec/phd/basesearch/Jaksic16,https://dr.nsk.hr/islandora/object/infri:85,,,,,,
103,Schema Evolution,Schema,Evolution,Schema.org: evolution of structured data on the web.,"['Ramanathan V. Guha', 'Dan Brickley', 'Steve Macbeth']",2016,Commun. ACM,Journal Articles,journals/cacm/GuhaBM16,https://dblp.org/rec/journals/cacm/GuhaBM16,https://doi.org/10.1145/2844544,44-51,59,2,,,10.1145/2844544
104,Schema Evolution,Schema,Evolution,面向数据库模式变更的代码演化推荐方法 (Method of Code Evolution Recommendation for Database Schema Change).,"['Wuneng Zhang', 'Hongwei Li 0017', 'Liwei Shen', 'Wenyun Zhao']",2016,计算机科学,Journal Articles,journals/jsjkx/ZhangLSZ18,https://dblp.org/rec/journals/jsjkx/ZhangLSZ18,https://doi.org/10.11896/j.issn.1002-137X.2016.02.046,216-223,43,2,,,10.11896/J.ISSN.1002-137X.2016.02.046
105,Schema Evolution,Schema,Evolution,Synchronization of Queries and Views Upon Schema Evolutions: A Survey.,"['Loredana Caruccio', 'Giuseppe Polese', 'Genoveffa Tortora']",2016,ACM Trans. Database Syst.,Journal Articles,journals/tods/CaruccioPT16,https://dblp.org/rec/journals/tods/CaruccioPT16,https://doi.org/10.1145/2903726,9:1-9:41,41,2,,,10.1145/2903726
106,Schema Evolution,Schema,Evolution,NoSQL schema evolution and big data migration at scale.,"['Meike Klettke', 'Uta Störl', 'Manuel Shenavai', 'Stefanie Scherzinger']",2016,IEEE BigData,Conference and Workshop Papers,conf/bigdataconf/KlettkeSSS16,https://dblp.org/rec/conf/bigdataconf/KlettkeSSS16,https://doi.org/10.1109/BigData.2016.7840924,2764-2774,,,,,10.1109/BIGDATA.2016.7840924
107,Schema Evolution,Schema,Evolution,Schema Evolution for Relational Databases.,['Panos Vassiliadis'],2016,DATA,Conference and Workshop Papers,conf/data/Vassiliadis16,https://dblp.org/rec/conf/data/Vassiliadis16,,5,,,,,
108,Schema Evolution,Schema,Evolution,Ein Eclipse-Plugin zur kontrollierten Schema-Evolution im NoSQL Datenbanksystem MongoDB.,['Dennis Schmidt'],2016,GI-Jahrestagung,Conference and Workshop Papers,conf/gi/Schmidt16,https://dblp.org/rec/conf/gi/Schmidt16,https://dl.gi.de/handle/20.500.12116/1111,2151-2156,,,,,
109,Schema Evolution,Schema,Evolution,Database Design Debts through Examining Schema Evolution.,"['Mashel Al-Barak', 'Rami Bahsoon']",2016,MTD@ICSME,Conference and Workshop Papers,conf/icsm/Al-BarakB16,https://dblp.org/rec/conf/icsm/Al-BarakB16,https://doi.org/10.1109/MTD.2016.9,17-23,,,,,10.1109/MTD.2016.9
110,Schema Evolution,Schema,Evolution,Datalution: a tool for continuous schema evolution in NoSQL-backed web applications.,"['Stefanie Scherzinger', 'Stephanie Sombach', 'Katharina Wiech', 'Meike Klettke', 'Uta Störl']",2016,QUDOS@ISSTA,Conference and Workshop Papers,conf/issta/ScherzingerSWKS16,https://dblp.org/rec/conf/issta/ScherzingerSWKS16,https://doi.org/10.1145/2945408.2945416,38-39,,,,,10.1145/2945408.2945416
111,Schema Evolution,Schema,Evolution,Detecting and Preventing Program Inconsistencies under Database Schema Evolution.,"['Loup Meurice', 'Csaba Nagy 0001', 'Anthony Cleve']",2016,QRS,Conference and Workshop Papers,conf/qrs/MeuriceNC16,https://dblp.org/rec/conf/qrs/MeuriceNC16,https://doi.org/10.1109/QRS.2016.38,262-273,,,,,10.1109/QRS.2016.38
112,Schema Evolution,Schema,Evolution,Data perspectives of workflow schema evolution.,"['Aravindhan Arunagiri', 'Parthasarathy Ramachandran']",2015,Bus. Process. Manag. J.,Journal Articles,journals/bpmj/ArunagiriR15,https://dblp.org/rec/journals/bpmj/ArunagiriR15,https://doi.org/10.1108/BPMJ-07-2013-0097,172-189,21,1,,,10.1108/BPMJ-07-2013-0097
113,Schema Evolution,Schema,Evolution,eXolutio: Methodology for Design and Evolution of XML Schemas Using Conceptual Modeling.,"['Jakub Klímek', 'Jakub Malý', 'Martin Necaský', 'Irena Holubová']",2015,Informatica,Journal Articles,journals/informaticaLT/KlimekMNH15,https://dblp.org/rec/journals/informaticaLT/KlimekMNH15,http://content.iospress.com/articles/informatica/inf1065,453-472,26,3,,,
114,Schema Evolution,Schema,Evolution,A principled approach to context schema evolution in a data management perspective.,"['Elisa Quintarelli', 'Emanuele Rabosio', 'Letizia Tanca']",2015,Inf. Syst.,Journal Articles,journals/is/QuintarelliRT15,https://dblp.org/rec/journals/is/QuintarelliRT15,https://doi.org/10.1016/j.is.2014.11.008,65-101,49,,,,10.1016/J.IS.2014.11.008
115,Schema Evolution,Schema,Evolution,Schema.org: Evolution of Structured Data on the Web.,"['Ramanathan V. Guha', 'Dan Brickley', 'Steve Macbeth']",2015,ACM Queue,Journal Articles,journals/queue/GuhaBM15,https://dblp.org/rec/journals/queue/GuhaBM15,https://doi.org/10.1145/2857274.2857276,10,13,9,,,10.1145/2857274.2857276
116,Schema Evolution,Schema,Evolution,Understanding database schema evolution: A case study.,"['Anthony Cleve', 'Maxime Gobert 0001', 'Loup Meurice', 'Jerome Maes', 'Jens H. Weber']",2015,Sci. Comput. Program.,Journal Articles,journals/scp/CleveGMMW15,https://dblp.org/rec/journals/scp/CleveGMMW15,https://doi.org/10.1016/j.scico.2013.11.025,113-121,97,,,,10.1016/J.SCICO.2013.11.025
117,Schema Evolution,Schema,Evolution,An Evolutionary Algorithm for Column Family Schema Optimization in HBase.,"['Fangzhou Yang', 'Dragan Milosevic', 'Jian Cao']",2015,BigDataService,Conference and Workshop Papers,conf/bigdataservice/YangMC15,https://dblp.org/rec/conf/bigdataservice/YangMC15,https://doi.org/10.1109/BigDataService.2015.20,439-445,,,,,10.1109/BIGDATASERVICE.2015.20
118,Schema Evolution,Schema,Evolution,Cleager: Eager Schema Evolution in NoSQL Document Stores.,"['Stefanie Scherzinger', 'Meike Klettke', 'Uta Störl']",2015,BTW,Conference and Workshop Papers,conf/btw/ScherzingerKS15,https://dblp.org/rec/conf/btw/ScherzingerKS15,https://dl.gi.de/handle/20.500.12116/2440,659-662,,,,,
119,Schema Evolution,Schema,Evolution,Detecting XSLT Rules Affected by Schema Evolution.,"['Yang Wu', 'Nobutaka Suzuki']",2015,DocEng,Conference and Workshop Papers,conf/doceng/WuS15,https://dblp.org/rec/conf/doceng/WuS15,https://doi.org/10.1145/2682571.2797086,143-146,,,,,10.1145/2682571.2797086
120,Schema Evolution,Schema,Evolution,Schema Evolution for Databases and Data Warehouses.,"['Petros Manousis', 'Panos Vassiliadis', 'Apostolos V. Zarras', 'George Papastefanatos']",2015,eBISS,Conference and Workshop Papers,conf/ebiss/ManousisVZP15,https://dblp.org/rec/conf/ebiss/ManousisVZP15,https://doi.org/10.1007/978-3-319-39243-1_1,1-31,,,,,10.1007/978-3-319-39243-1_1
121,Schema Evolution,Schema,Evolution,ControVol: A framework for controlled schema evolution in NoSQL application development.,"['Stefanie Scherzinger', 'Thomas Cerqueus', 'Eduardo Cunha de Almeida']",2015,ICDE,Conference and Workshop Papers,conf/icde/ScherzingerCA15,https://dblp.org/rec/conf/icde/ScherzingerCA15,https://doi.org/10.1109/ICDE.2015.7113402,1464-1467,,,,,10.1109/ICDE.2015.7113402
122,Schema Evolution,Schema,Evolution,Continuous Deployment and Schema Evolution in SQL Databases.,"['Michael de Jong', 'Arie van Deursen']",2015,RELENG@ICSE,Conference and Workshop Papers,conf/icse/JongD15,https://dblp.org/rec/conf/icse/JongD15,https://doi.org/10.1109/RELENG.2015.14,16-19,,,,,10.1109/RELENG.2015.14
123,Schema Evolution,Schema,Evolution,Kontrolliertes Schema-Evolutionsmanagement für NoSQL-Datenbanksysteme.,"['Uta Störl', 'Meike Klettke', 'Stefanie Scherzinger']",2015,LWA,Conference and Workshop Papers,conf/lwa/StorlKS15,https://dblp.org/rec/conf/lwa/StorlKS15,https://ceur-ws.org/Vol-1458/H07_CRC34_Stoerl.pdf,439-443,,,,,
124,Schema Evolution,Schema,Evolution,Models@run.time for Object-Relational Mapping Supporting Schema Evolution.,"['Sebastian Götz', 'Thomas Kühn 0001']",2015,Models@run.time,Conference and Workshop Papers,conf/models/Gotz015,https://dblp.org/rec/conf/models/Gotz015,https://ceur-ws.org/Vol-1474/MRT15_paper_10.pdf,41-50,,,,,
125,Schema Evolution,Schema,Evolution,A Web-scale Study of the Adoption and Evolution of the schema.org Vocabulary over Time.,"['Robert Meusel', 'Christian Bizer', 'Heiko Paulheim']",2015,WIMS,Conference and Workshop Papers,conf/wims/MeuselBP15,https://dblp.org/rec/conf/wims/MeuselBP15,https://doi.org/10.1145/2797115.2797124,15:1-15:11,,,,,10.1145/2797115.2797124
126,Schema Evolution,Schema,Evolution,Web-Based Implementation of Data Warehouse Schema Evolution.,"['Jai W. Kang', 'Fnu Basrizal', 'Qi Yu 0001', 'Edward P. Holden']",2015,New Trends in Intelligent Information and Database Systems,Parts in Books or Collections,series/sci/KangBYH15,https://dblp.org/rec/series/sci/KangBYH15,https://doi.org/10.1007/978-3-319-16211-9_32,313-322,,,,,10.1007/978-3-319-16211-9_32
127,Schema Evolution,Schema,Evolution,An exploratory research of elitist probability schema and its applications in evolutionary algorithms.,"['Hongguang Zhang', 'Yuan&apos;an Liu', 'Bihua Tang', 'Kaiming Liu']",2014,Appl. Intell.,Journal Articles,journals/apin/ZhangLTL14,https://dblp.org/rec/journals/apin/ZhangLTL14,https://doi.org/10.1007/s10489-013-0494-9,695-709,40,4,,,10.1007/S10489-013-0494-9
128,Schema Evolution,Schema,Evolution,Data Warehouse Schema Evolution Perspectives.,['Danijela Subotic'],2014,ADBIS,Conference and Workshop Papers,conf/adbis/Subotic14,https://dblp.org/rec/conf/adbis/Subotic14,https://doi.org/10.1007/978-3-319-10518-5_26,333-338,,,,,10.1007/978-3-319-10518-5_26
129,Schema Evolution,Schema,Evolution,DAHLIA: A visual analyzer of database schema evolution.,"['Loup Meurice', 'Anthony Cleve']",2014,CSMR-WCRE,Conference and Workshop Papers,conf/csmr/MeuriceC14,https://dblp.org/rec/conf/csmr/MeuriceC14,https://doi.org/10.1109/CSMR-WCRE.2014.6747219,464-468,,,,,10.1109/CSMR-WCRE.2014.6747219
130,Schema Evolution,Schema,Evolution,A ToolBox for Conservative XML Schema Evolution and Document Adaptation.,"['Joshua Amavi', 'Jacques Chabin', 'Mirian Halfeld Ferrari Alves', 'Pierre Réty']",2014,DEXA,Conference and Workshop Papers,conf/dexa/AmaviCAR14,https://dblp.org/rec/conf/dexa/AmaviCAR14,https://doi.org/10.1007/978-3-319-10073-9_24,299-307,,,,,10.1007/978-3-319-10073-9_24
131,Schema Evolution,Schema,Evolution,Towards schema evolution in object-aware process management systems.,"['Carolina Ming Chiao', 'Vera Künzle', 'Manfred Reichert']",2014,EMISA,Conference and Workshop Papers,conf/emisa/ChiaoKR14,https://dblp.org/rec/conf/emisa/ChiaoKR14,https://dl.gi.de/handle/20.500.12116/3040,101-115,,,,,
132,Schema Evolution,Schema,Evolution,Markov chain model of schema evolution and its application to stationary distribution.,"['Yu-an Zhang 0026', 'Qinglian Ma', 'Hiroshi Furutani']",2014,ICNC,Conference and Workshop Papers,conf/icnc/ZhangMF14,https://dblp.org/rec/conf/icnc/ZhangMF14,https://doi.org/10.1109/ICNC.2014.6975839,225-229,,,,,10.1109/ICNC.2014.6975839
133,Schema Evolution,Schema,Evolution,A ToolBox for Conservative XML Schema Evolution and Document Adaptation.,"['Joshua Amavi', 'Jacques Chabin', 'Mirian Halfeld Ferrari Alves', 'Pierre Réty']",2014,CoRR,Informal and Other Publications,journals/corr/AmaviCAR14,https://dblp.org/rec/journals/corr/AmaviCAR14,http://arxiv.org/abs/1406.1423,,abs/1406.1423,,,,
134,Schema Evolution,Schema,Evolution,An evolutionary approach to complex schema matching.,"['Moisés G. de Carvalho', 'Alberto H. F. Laender', 'Marcos André Gonçalves', 'Altigran Soares da Silva']",2013,Inf. Syst.,Journal Articles,journals/is/CarvalhoLGS13,https://dblp.org/rec/journals/is/CarvalhoLGS13,https://doi.org/10.1016/j.is.2012.10.002,302-316,38,3,,,10.1016/J.IS.2012.10.002
135,Schema Evolution,Schema,Evolution,Version management for business process schema evolution.,"['Xiaohui Zhao 0001', 'Chengfei Liu']",2013,Inf. Syst.,Journal Articles,journals/is/ZhaoL13,https://dblp.org/rec/journals/is/ZhaoL13,https://doi.org/10.1016/j.is.2013.03.006,1046-1069,38,8,,,10.1016/J.IS.2013.03.006
136,Schema Evolution,Schema,Evolution,EvoMatch: An Evolutionary Algorithm for Inferring Schematic Correspondences.,"['Chenjuan Guo', 'Cornelia Hedeler', 'Norman W. Paton', 'Alvaro A. A. Fernandes']",2013,Trans. Large Scale Data Knowl. Centered Syst.,Journal Articles,journals/tlsdkcs/GuoHPF13,https://dblp.org/rec/journals/tlsdkcs/GuoHPF13,https://doi.org/10.1007/978-3-642-45315-1_1,1-26,12,,,,10.1007/978-3-642-45315-1_1
137,Schema Evolution,Schema,Evolution,"Class Schema Evolution for Persistent Object-Oriented Software: Model, Empirical Study, and Automated Support.","['Marco Piccioni', 'Manuel Oriol', 'Bertrand Meyer 0001']",2013,IEEE Trans. Software Eng.,Journal Articles,journals/tse/PiccioniOM13,https://dblp.org/rec/journals/tse/PiccioniOM13,https://doi.org/10.1109/TSE.2011.123,184-196,39,2,,,10.1109/TSE.2011.123
138,Schema Evolution,Schema,Evolution,Automating the database schema evolution process.,"['Carlo Curino', 'Hyun Jin Moon', 'Alin Deutsch', 'Carlo Zaniolo']",2013,VLDB J.,Journal Articles,journals/vldb/CurinoMDZ13,https://dblp.org/rec/journals/vldb/CurinoMDZ13,https://doi.org/10.1007/s00778-012-0302-x,73-98,22,1,,,10.1007/S00778-012-0302-X
139,Schema Evolution,Schema,Evolution,Managing the Evolution and Customization of Database Schemas in Information System Ecosystems.,"['Hendrik Brummermann', 'Markus Keunecke', 'Klaus Schmid']",2013,CAiSE,Conference and Workshop Papers,conf/caise/BrummermannKS13,https://dblp.org/rec/conf/caise/BrummermannKS13,https://doi.org/10.1007/978-3-642-38709-8_27,417-432,,,,,10.1007/978-3-642-38709-8_27
