,search_terms,term_1,term_2,title,authors,year,venue,type,key,url,ee,pages,volume,number,publisher,isbn,doi
898,Database Evolution,Database,Evolution,"Research Progress, Hotspots, and Evolution of Nighttime Light Pollution: Analysis Based on WOS Database and Remote Sensing Data.","['Chenhao Huang', 'Yang Ye', 'Yanhua Jin', 'Bangli Liang']",2023,Remote. Sens.,Journal Articles,journals/remotesensing/HuangYJL23,https://dblp.org/rec/journals/remotesensing/HuangYJL23,https://doi.org/10.3390/rs15092305,2305,15,9,,,10.3390/RS15092305
899,Database Evolution,Database,Evolution,Uncovering the Perfect Scalable Database for Hyperledger Fabric&apos;s Evolution.,"['Ivan Laishevskiy', 'Artem Barger', 'Vladimir Gorgadze']",2023,COINS,Conference and Workshop Papers,conf/coins/LaishevskiyBG23,https://dblp.org/rec/conf/coins/LaishevskiyBG23,https://doi.org/10.1109/COINS57856.2023.10189331,1-7,,,,,10.1109/COINS57856.2023.10189331
900,Database Evolution,Database,Evolution,"Database Evolution, by Scientists, for Scientists: A Case Study.","['Robert E. Schuler', 'Jitin Singla', 'Brinda Vallat', 'Kate L. White', 'Helen M. Berman', 'Carl Kesselman']",2023,e-Science,Conference and Workshop Papers,conf/eScience/SchulerSVWBK23,https://dblp.org/rec/conf/eScience/SchulerSVWBK23,https://doi.org/10.1109/e-Science58273.2023.10254872,1-10,,,,,10.1109/E-SCIENCE58273.2023.10254872
901,Database Evolution,Database,Evolution,Data migration in column family database evolution using MDE.,"['Pablo Suárez-Otero', 'Michael J. Mior', 'María José Suárez-Cabal', 'Javier Tuya']",2023,EDBT/ICDT Workshops,Conference and Workshop Papers,conf/edbt/Suarez-OteroMCT23,https://dblp.org/rec/conf/edbt/Suarez-OteroMCT23,https://ceur-ws.org/Vol-3379/CoMoNoS_2023_id250_Pablo_Suarez_Otero.pdf,,,,,,
902,Database Evolution,Database,Evolution,A language for graph database evolution and its implementation in Neo4j.,"['Dominique Hausler', 'Meike Klettke', 'Uta Störl']",2023,ER,Conference and Workshop Papers,conf/er/HauslerKS23,https://dblp.org/rec/conf/er/HauslerKS23,https://ceur-ws.org/Vol-3618/forum_paper_8.pdf,,,,,,
903,Database Evolution,Database,Evolution,Human-in-the-Loop Evolution of Database Views for Data Exploration.,"['Thiego Buenos Aires de Carvalho', 'Denis Mayr Lima Martins', 'Fernando Buarque de Lima Neto']",2023,LA-CCI,Conference and Workshop Papers,conf/lacci/CarvalhoMN23,https://dblp.org/rec/conf/lacci/CarvalhoMN23,https://doi.org/10.1109/LA-CCI58595.2023.10409423,1-6,,,,,10.1109/LA-CCI58595.2023.10409423
904,Database Evolution,Database,Evolution,Automated Database Schema Evolution in Microservices.,['Maxime André 0001'],2023,PhD@VLDB,Conference and Workshop Papers,conf/vldb/Andre23,https://dblp.org/rec/conf/vldb/Andre23,https://ceur-ws.org/Vol-3452/paper10.pdf,37-40,,,,,
905,Database Evolution,Database,Evolution,Database Technology Evolution.,"['Malcolm K. Crowe', 'Fritz Laux']",2023,CoRR,Informal and Other Publications,journals/corr/abs-2303-11748,https://dblp.org/rec/journals/corr/abs-2303-11748,https://doi.org/10.48550/arXiv.2303.11748,,abs/2303.11748,,,,10.48550/ARXIV.2303.11748
906,Database Evolution,Database,Evolution,Evolutionary Reinforcement Learning for Adaptively Detecting Database Intrusions.,[],2022,Log. J. IGPL,Journal Articles,journals/igpl/X22a,https://dblp.org/rec/journals/igpl/X22a,https://doi.org/10.1093/jigpal/jzaa030,562,30,3,,,10.1093/JIGPAL/JZAA030
907,Database Evolution,Database,Evolution,RGD v2.0: a major update of the ruminant functional and evolutionary genomics database.,"['Weiwei Fu', 'Rui Wang', 'Hojjat Asadollahpour Nanaei', 'Jinxin Wang', 'Dexiang Hu', 'Yu Jiang 0014']",2022,Nucleic Acids Res.,Journal Articles,journals/nar/FuWNWHJ22,https://dblp.org/rec/journals/nar/FuWNWHJ22,https://doi.org/10.1093/nar/gkab887,1091-1099,50,D1,,,10.1093/NAR/GKAB887
908,Database Evolution,Database,Evolution,Online Schema Evolution is (almost) Free for Snapshot Databases.,"['Tianxun Hu', 'Tianzheng Wang 0001', 'Qingqing Zhou']",2022,Proc. VLDB Endow.,Journal Articles,journals/pvldb/Hu0Z22,https://dblp.org/rec/journals/pvldb/Hu0Z22,https://www.vldb.org/pvldb/vol16/p140-hu.pdf,140-153,16,2,,,10.14778/3565816.3565818
909,Database Evolution,Database,Evolution,MDDE: multitasking distributed differential evolution for privacy-preserving database fragmentation.,"['Yong-Feng Ge', 'Maria E. Orlowska', 'Jinli Cao', 'Hua Wang 0002', 'Yanchun Zhang']",2022,VLDB J.,Journal Articles,journals/vldb/GeOCWZ22,https://dblp.org/rec/journals/vldb/GeOCWZ22,https://doi.org/10.1007/s00778-021-00718-w,957-975,31,5,,,10.1007/S00778-021-00718-W
910,Database Evolution,Database,Evolution,Managing Database-Application Co-Evolution in a Scientific Data Ecosystem.,"['Robert E. Schuler', 'Carl Kesselman']",2022,e-Science,Conference and Workshop Papers,conf/eScience/SchulerK22,https://dblp.org/rec/conf/eScience/SchulerK22,https://doi.org/10.1109/eScience55777.2022.00035,214-224,,,,,10.1109/ESCIENCE55777.2022.00035
911,Database Evolution,Database,Evolution,Online Schema Evolution is (Almost) Free for Snapshot Databases.,"['Tianxun Hu', 'Tianzheng Wang 0001', 'Qingqing Zhou']",2022,CoRR,Informal and Other Publications,journals/corr/abs-2210-03958,https://dblp.org/rec/journals/corr/abs-2210-03958,https://doi.org/10.48550/arXiv.2210.03958,,abs/2210.03958,,,,10.48550/ARXIV.2210.03958
912,Database Evolution,Database,Evolution,Set-Based Adaptive Distributed Differential Evolution for Anonymity-Driven Database Fragmentation.,"['Yong-Feng Ge', 'Jinli Cao', 'Hua Wang 0002', 'Zhenxiang Chen', 'Yanchun Zhang']",2021,Data Sci. Eng.,Journal Articles,journals/dase/GeCWCZ21,https://dblp.org/rec/journals/dase/GeCWCZ21,https://doi.org/10.1007/s41019-021-00170-4,380-391,6,4,,,10.1007/S41019-021-00170-4
913,Database Evolution,Database,Evolution,Development of A Spatiotemporal Database for Evolution Analysis of the Moscow Backbone Power Grid.,"['Andrey Karpachevskiy', 'German Titov', 'Oksana Filippova']",2021,Data,Journal Articles,journals/data/KarpachevskiyTF21,https://dblp.org/rec/journals/data/KarpachevskiyTF21,https://doi.org/10.3390/data6120127,127,6,12,,,10.3390/DATA6120127
914,Database Evolution,Database,Evolution,Evolution management in multi-model databases.,"['Irena Holubová', 'Michal Vavrek', 'Stefanie Scherzinger']",2021,Data Knowl. Eng.,Journal Articles,journals/dke/HolubovaVS21,https://dblp.org/rec/journals/dke/HolubovaVS21,https://doi.org/10.1016/j.datak.2021.101932,101932,136,,,,10.1016/J.DATAK.2021.101932
915,Database Evolution,Database,Evolution,Graph rewriting rules for RDF database evolution: optimizing side-effect processing.,"['Jacques Chabin', 'Cédric Eichler', 'Mírian Halfeld Ferrari', 'Nicolas Hiot']",2021,Int. J. Web Inf. Syst.,Journal Articles,journals/ijwis/ChabinEFH21,https://dblp.org/rec/journals/ijwis/ChabinEFH21,https://doi.org/10.1108/IJWIS-03-2021-0033,622-644,17,6,,,10.1108/IJWIS-03-2021-0033
916,Database Evolution,Database,Evolution,Knowledge transfer-based distributed differential evolution for dynamic database fragmentation.,"['Yong-Feng Ge', 'Maria E. Orlowska', 'Jinli Cao', 'Hua Wang 0002', 'Yanchun Zhang']",2021,Knowl. Based Syst.,Journal Articles,journals/kbs/GeOCWZ21,https://dblp.org/rec/journals/kbs/GeOCWZ21,https://doi.org/10.1016/j.knosys.2021.107325,107325,229,,,,10.1016/J.KNOSYS.2021.107325
917,Database Evolution,Database,Evolution,IMG/VR v3: an integrated ecological and evolutionary framework for interrogating genomes of uncultivated viruses.,"['Simon Roux', 'David Páez-Espino', 'I-Min A. Chen', 'Krishna Palaniappan', 'Anna Ratner', 'Ken Chu', 'T. B. K. Reddy', 'Stephen Nayfach', 'Frederik Schulz', 'Lee Call', 'Russell Y. Neches', 'Tanja Woyke', 'Natalia N. Ivanova', 'Emiley A. Eloe-Fadrosh', 'Nikos Kyrpides']",2021,Nucleic Acids Res.,Journal Articles,journals/nar/RouxPCPRCRNSCNW21,https://dblp.org/rec/journals/nar/RouxPCPRCRNSCNW21,https://doi.org/10.1093/nar/gkaa946,D764-D775,49,Database-Issue,,,10.1093/NAR/GKAA946
918,Database Evolution,Database,Evolution,OrthoDB in 2020: evolutionary and functional annotations of orthologs.,"['Evgeny M. Zdobnov', 'Dmitry Kuznetsov', 'Fredrik Tegenfeldt', 'Mosè Manni', 'Matthew Berkeley', 'Evgenia V. Kriventseva']",2021,Nucleic Acids Res.,Journal Articles,journals/nar/ZdobnovKTMBK21,https://dblp.org/rec/journals/nar/ZdobnovKTMBK21,https://doi.org/10.1093/nar/gkaa1009,D389-D393,49,Database-Issue,,,10.1093/NAR/GKAA1009
919,Database Evolution,Database,Evolution,An Evolutionary Model to Mine High Expected Utility Patterns From Uncertain Databases.,"['Usman Ahmed', 'Jerry Chun-Wei Lin', 'Gautam Srivastava 0001', 'Rizwan Yasin', 'Youcef Djenouri']",2021,IEEE Trans. Emerg. Top. Comput. Intell.,Journal Articles,journals/tetci/AhmedLSYD21,https://dblp.org/rec/journals/tetci/AhmedLSYD21,https://doi.org/10.1109/TETCI.2020.3000224,19-28,5,1,,,10.1109/TETCI.2020.3000224
920,Database Evolution,Database,Evolution,Context-Based Zero Database Watermarking Scheme Based on Evolutionary Mechanism.,"['Ahmed A. Ismail', 'Saad M. Darwish']",2021,AMLTA,Conference and Workshop Papers,conf/amlta/IsmailD21,https://dblp.org/rec/conf/amlta/IsmailD21,https://doi.org/10.1007/978-3-030-69717-4_94,1005-1015,,,,,10.1007/978-3-030-69717-4_94
921,Database Evolution,Database,Evolution,Remaining in Control of the Impact of Schema Evolution in NoSQL Databases.,"['Andrea Hillenbrand', 'Stefanie Scherzinger', 'Uta Störl']",2021,ER,Conference and Workshop Papers,conf/er/HillenbrandSS21,https://dblp.org/rec/conf/er/HillenbrandSS21,https://doi.org/10.1007/978-3-030-89022-3_13,149-159,,,,,10.1007/978-3-030-89022-3_13
922,Database Evolution,Database,Evolution,An Integrated Approach for Column-Oriented Database Application Evolution Using Conceptual Models.,"['Pablo Suárez-Otero', 'Michael J. Mior', 'María José Suárez-Cabal', 'Javier Tuya']",2021,ER,Conference and Workshop Papers,conf/er/Suarez-OteroMCT21,https://dblp.org/rec/conf/er/Suarez-OteroMCT21,https://doi.org/10.1007/978-3-030-88358-4_3,26-32,,,,,10.1007/978-3-030-88358-4_3
923,Database Evolution,Database,Evolution,The Evolution of Hot Topics in the Field of Opportunism in Marketing Channels Based on the Visualization Analysis of WOS Core Database (1990-2019).,"['Hongqi Chen', 'Guoshun Liu', 'Hua Zhang']",2021,ICAIIS,Conference and Workshop Papers,conf/icaiis/ChenLZ21,https://dblp.org/rec/conf/icaiis/ChenLZ21,https://doi.org/10.1145/3469213.3470292,90:1-90:6,,,,,10.1145/3469213.3470292
924,Database Evolution,Database,Evolution,DeBinelle: Semantic Patches for Coupled Database-Application Evolution.,"['Stefanie Scherzinger', 'Wolfgang Mauerer', 'Haridimos Kondylakis']",2021,ICDE,Conference and Workshop Papers,conf/icde/ScherzingerMK21,https://dblp.org/rec/conf/icde/ScherzingerMK21,https://doi.org/10.1109/ICDE51399.2021.00307,2697-2700,,,,,10.1109/ICDE51399.2021.00307
925,Database Evolution,Database,Evolution,Assessing the Occurrence of Blocking Operations in Database Schema Evolution: A Case Study.,"['Willie Lawrence', 'Eiji Adachi Barbosa']",2021,VEM,Conference and Workshop Papers,conf/vem/LawrenceB21,https://dblp.org/rec/conf/vem/LawrenceB21,https://doi.org/10.5753/vem.2021.17209,6-10,,,,,10.5753/VEM.2021.17209
926,Database Evolution,Database,Evolution,MigCast in Monte Carlo: The Impact of Data Model Evolution in NoSQL Databases.,"['Andrea Hillenbrand', 'Uta Störl', 'Shamil Nabiyev', 'Stefanie Scherzinger']",2021,CoRR,Informal and Other Publications,journals/corr/abs-2104-11787,https://dblp.org/rec/journals/corr/abs-2104-11787,https://arxiv.org/abs/2104.11787,,abs/2104.11787,,,,
927,Database Evolution,Database,Evolution,Crustal evolution events in the Chinese continent: evidence from a zircon U-Pb database.,"['Yujing Wu', 'Xianjun Fang', 'Sisi Liao', 'Lizhi Xue', 'Zhe Chen', 'Jiangnan Yang', 'Yamin Lu', 'Kun Ling', 'Shengyi Hu', 'Shuyuan Kong', 'Yiwei Xiong', 'Huacheng Li', 'Xiuqi Shang', 'Rui Ji', 'Xueyun Lu', 'Biao Song', 'Lei Zhang', 'Jianqing Ji']",2020,Int. J. Digit. Earth,Journal Articles,journals/digearth/WuFLXCYLLHKXLSJ20,https://dblp.org/rec/journals/digearth/WuFLXCYLLHKXLSJ20,https://doi.org/10.1080/17538947.2020.1739152,1532-1552,13,12,,,10.1080/17538947.2020.1739152
928,Database Evolution,Database,Evolution,Evolutionary Reinforcement Learning for Adaptively Detecting Database Intrusions.,"['Seul-Gi Choi', 'Sung-Bae Cho']",2020,Log. J. IGPL,Journal Articles,journals/igpl/ChoiC20,https://dblp.org/rec/journals/igpl/ChoiC20,https://doi.org/10.1093/jigpal/jzz053,449-460,28,4,,,10.1093/JIGPAL/JZZ053
929,Database Evolution,Database,Evolution,Examining the classification and evolution of novice users&apos; mental models of an academic database in the search task completion process.,"['Zhengbiao Han', 'Preben Hansen', 'Haiyun Xu', 'Rui Luo 0004']",2020,J. Inf. Sci.,Journal Articles,journals/jis/HanHXL20,https://dblp.org/rec/journals/jis/HanHXL20,https://doi.org/10.1177/0165551519828621,,46,2,,,10.1177/0165551519828621
930,Database Evolution,Database,Evolution,ParameciumDB 2019: integrating genomic data across the genus for functional and evolutionary biology.,"['Olivier Arnaiz', 'Eric Meyer', 'Linda Sperling']",2020,Nucleic Acids Res.,Journal Articles,journals/nar/ArnaizMS20,https://dblp.org/rec/journals/nar/ArnaizMS20,https://doi.org/10.1093/nar/gkz948,D599-D605,48,Database-Issue,,,10.1093/NAR/GKZ948
931,Database Evolution,Database,Evolution,Maintaining NoSQL Database Quality During Conceptual Model Evolution.,"['Pablo Suárez-Otero', 'Michael J. Mior', 'María José Suárez-Cabal', 'Javier Tuya']",2020,IEEE BigData,Conference and Workshop Papers,conf/bigdataconf/Suarez-OteroMST20,https://dblp.org/rec/conf/bigdataconf/Suarez-OteroMST20,https://doi.org/10.1109/BigData50022.2020.9378228,2043-2048,,,,,10.1109/BIGDATA50022.2020.9378228
932,Database Evolution,Database,Evolution,Replicability and Reproducibility of a Schema Evolution Study in Embedded Databases.,"['Dimitri Braininger', 'Wolfgang Mauerer', 'Stefanie Scherzinger']",2020,ER,Conference and Workshop Papers,conf/er/BrainingerMS20,https://dblp.org/rec/conf/er/BrainingerMS20,https://doi.org/10.1007/978-3-030-65847-2_19,210-219,,,,,10.1007/978-3-030-65847-2_19
933,Database Evolution,Database,Evolution,An Empirical Study on the Design and Evolution of NoSQL Database Schemas.,"['Stefanie Scherzinger', 'Sebastian Sidortschuck']",2020,ER,Conference and Workshop Papers,conf/er/ScherzingerS20,https://dblp.org/rec/conf/er/ScherzingerS20,https://doi.org/10.1007/978-3-030-62522-1_33,441-455,,,,,10.1007/978-3-030-62522-1_33
934,Database Evolution,Database,Evolution,Towards Self-Adapting Data Migration in the Context of Schema Evolution in NoSQL Databases.,"['Andrea Hillenbrand', 'Uta Störl', 'Maksym Levchenko', 'Shamil Nabiyev', 'Meike Klettke']",2020,ICDE Workshops,Conference and Workshop Papers,conf/icde/HillenbrandSLNK20,https://dblp.org/rec/conf/icde/HillenbrandSLNK20,https://doi.org/10.1109/ICDEW49219.2020.00013,133-138,,,,,10.1109/ICDEW49219.2020.00013
935,Database Evolution,Database,Evolution,Graph Rewriting Rules for RDF Database Evolution Management.,"['Jacques Chabin', 'Cédric Eichler', 'Mírian Halfeld Ferrari', 'Nicolas Hiot']",2020,iiWAS,Conference and Workshop Papers,conf/iiwas/ChabinEFH20,https://dblp.org/rec/conf/iiwas/ChabinEFH20,https://doi.org/10.1145/3428757.3429126,134-143,,,,,10.1145/3428757.3429126
936,Database Evolution,Database,Evolution,To Review and Compare Evolutionary Algorithms in Optimization of Distributed Database Query.,"['Mohammed Hussein Abdalla', 'Murat Karabatak']",2020,ISDFS,Conference and Workshop Papers,conf/isdfs/AbdallaK20,https://dblp.org/rec/conf/isdfs/AbdallaK20,https://doi.org/10.1109/ISDFS49300.2020.9116418,1-5,,,,,10.1109/ISDFS49300.2020.9116418
937,Database Evolution,Database,Evolution,Schema Evolution in Hybrid Databases Systems.,['Maxime Gobert 0001'],2020,PhD@VLDB,Conference and Workshop Papers,conf/vldb/Gobert20,https://dblp.org/rec/conf/vldb/Gobert20,https://ceur-ws.org/Vol-2652/paper08.pdf,,,,,,
938,Database Evolution,Database,Evolution,An Empirical Study on the Design and Evolution of NoSQL Database Schemas.,"['Stefanie Scherzinger', 'Sebastian Sidortschuck']",2020,CoRR,Informal and Other Publications,journals/corr/abs-2003-00054,https://dblp.org/rec/journals/corr/abs-2003-00054,https://arxiv.org/abs/2003.00054,,abs/2003.00054,,,,
939,Database Evolution,Database,Evolution,Replicability and Reproducibility of a Schema Evolution Study in Embedded Databases.,"['Dimitri Braininger', 'Wolfgang Mauerer', 'Stefanie Scherzinger']",2020,CoRR,Informal and Other Publications,journals/corr/abs-2008-10925,https://dblp.org/rec/journals/corr/abs-2008-10925,https://arxiv.org/abs/2008.10925,,abs/2008.10925,,,,
940,Database Evolution,Database,Evolution,Relational database security using digital watermarking and evolutionary techniques.,"['Hina Tufail', 'Kashif Zafar', 'Abdul Rauf Baig']",2019,Comput. Intell.,Journal Articles,journals/ci/TufailZB19,https://dblp.org/rec/journals/ci/TufailZB19,https://doi.org/10.1111/coin.12209,693-716,35,4,,,10.1111/COIN.12209
941,Database Evolution,Database,Evolution,A new approach for workflow evolution using MDA technology.,"['Berraouna Abdelkader', 'Amirat Abdelkrim', 'Djamel Meslati']",2019,Int. J. Intell. Inf. Database Syst.,Journal Articles,journals/ijiids/AbdelkaderAD19,https://dblp.org/rec/journals/ijiids/AbdelkaderAD19,https://doi.org/10.1504/IJIIDS.2019.104541,304-334,12,4,,,10.1504/IJIIDS.2019.104541
942,Database Evolution,Database,Evolution,Solve the IRP problem with an improved discrete differential evolution algorithm.,"['Shi Cheng', 'Zelin Wang']",2019,Int. J. Intell. Inf. Database Syst.,Journal Articles,journals/ijiids/ChengW19,https://dblp.org/rec/journals/ijiids/ChengW19,https://doi.org/10.1504/IJIIDS.2019.102324,20-31,12,1/2,,,10.1504/IJIIDS.2019.102324
943,Database Evolution,Database,Evolution,Hybrid fireworks algorithm with differential evolution operator.,"['Jinglei Guo', 'Wei Liu', 'Ming Liu', 'Shijue Zheng']",2019,Int. J. Intell. Inf. Database Syst.,Journal Articles,journals/ijiids/GuoLLZ19,https://dblp.org/rec/journals/ijiids/GuoLLZ19,https://doi.org/10.1504/IJIIDS.2019.102326,47-64,12,1/2,,,10.1504/IJIIDS.2019.102326
944,Database Evolution,Database,Evolution,A new quantum evolutionary algorithm using dynamic rotation angle catastrophe for knapsack problem.,"['Jialin Li', 'Wei Li 0078']",2019,Int. J. Intell. Inf. Database Syst.,Journal Articles,journals/ijiids/LiL19,https://dblp.org/rec/journals/ijiids/LiL19,https://doi.org/10.1504/IJIIDS.2019.102330,109-120,12,1/2,,,10.1504/IJIIDS.2019.102330
