"10.1093/database/baz088", "An effective biomedical data migration tool from resource description framework to JSON.", "Database J. Biol. Databases Curation", "2019", "Jian Liu 0028, Mo Yang, Lei Zhang, Weijun Zhou", "journals/biodb/LiuYZZ19", "Journal Articles"
"10.15439/2017r76", "Approaches used in efficient migration from Relational Database to NoSQL Database.", "RICE", "2017", "Arati Koli, Swati Shinde", "conf/rice/KoliS17", "Conference and Workshop Papers"
"10.48550/arxiv.2503.17685", "Revisiting Page Migration for Main-Memory Database Systems.", "CoRR", "2025", "Yeasir Rayhan, Walid G. Aref", "journals/corr/abs-2503-17685", "Informal and Other Publications"
"10.48550/arxiv.2504.17662", "Seamless Data Migration between Database Schemas with DAMI-Framework: An Empirical Study on Developer Experience.", "CoRR", "2025", "Delfina Ramos-Vidal, Alejandro Cortiñas 0001, Miguel R. Luaces, Oscar Pedreira, Ángeles Saavedra Places, Wesley K. G. Assunção", "journals/corr/abs-2504-17662", "Informal and Other Publications"
"10.48550/arxiv.2404.03929", "SLSM : An Efficient Strategy for Lazy Schema Migration on Shared-Nothing Databases.", "CoRR", "2024", "Zhilin Zeng, Hui Li, Xiyue Gao, Hui Zhang, Huiquan Zhang, Jiangtao Cui", "journals/corr/abs-2404-03929", "Informal and Other Publications"
"10.1145/3533692.3533698", "MIGRANT: Modeling Smartphone Password Manager Adoption using Migration Theory.", "ACM SIGMIS Database", "2022", "Nora Alkaldi, Karen Renaud", "journals/db/AlkaldiR22", "Journal Articles"
"10.1007/s10619-021-07387-2", "Virtual machines pre-copy live migration cost modeling and prediction: a survey.", "Distributed Parallel Databases", "2022", "Mohamed Esam Elsaid, Hazem M. Abbas, Christoph Meinel", "journals/dpd/ElsaidAM22", "Journal Articles"
"10.1145/3552490.3552506", "Towards Passive, Migration-Free, Standardized, Long-Term Database Archival.", "SIGMOD Rec.", "2022", "Raja Appuswamy", "journals/sigmod/Appuswamy22", "Journal Articles"
"10.5220/0011589300003335", "Search Reliability Comparison of Two Text-based Search Algorithms in an Online Literature Database for Integrative Medicine: A Technical Report on a 32-bit to 64-bit Migration.", "KDIR", "2022", "Sebastian Unger, Christa Raak, Thomas Ostermann", "conf/ic3k/UngerRO22", "Conference and Workshop Papers"
"10.2218/ijdc.v15i1.726", "Three Approaches to Documenting Database Migrations.", "Int. J. Digit. Curation", "2020", "Andrea K. Thomer, Alexandria Jane Rayburn, Allison R. B. Tyler", "journals/ijdc/ThomerRT20", "Journal Articles"
"10.4108/eai.11-4-2018.154463", "Database Migration on Premises to AWS RDS.", "EAI Endorsed Trans. Cloud Syst.", "2018", "Lakshmi Narasimhan G.", "journals/eetcs/G18", "Journal Articles"
"10.4018/ijkbo.2018070104", "Migration from a Relational Database to NoSQL.", "Int. J. Knowl. Based Organ.", "2018", "Samah Bouamama", "journals/ijkbo/Bouamama18", "Journal Articles"
"10.1007/978-1-4614-8265-9_80640", "Data Migration Management.", "Encyclopedia of Database Systems", "2018", "Aaron J. Elmore", "reference/db/Elmore18", "Reference Works"
"10.1093/nar/gku1099", "FlyBase: introduction of the Drosophila melanogaster Release 6 reference genome assembly and large-scale migration of genome annotations.", "Nucleic Acids Res.", "2015", "Gilberto dos Santos, Andrew J. Schroeder, Joshua L. Goodman, Victor B. Strelets, Madeline A. Crosby, Jim Thurmond, David B. Emmert, William M. Gelbart", "journals/nar/SantosSGSCTEG15", "Journal Articles"
"10.1145/2723372.2724578", "Madeus: Database Live Migration Middleware under Heavy Workloads for Cloud Environment.", "SIGMOD Conference", "2015", "Takeshi Mishima, Yasuhiro Fujiwara", "conf/sigmod/MishimaF15", "Conference and Workshop Papers"
"10.1007/978-3-319-16211-9_21", "Methodological Approach to Efficient Cloud Computing Migration.", "New Trends in Intelligent Information and Database Systems", "2015", "Petra Maresová, Vladimir Sobeslav, Blanka Klímová", "series/sci/MaresovaSK15", "Parts in Books or Collections"
"10.4018/jdm.2014010103", "User Resistance to Software Migration: The Case on Linux.", "J. Database Manag.", "2014", "Hee-Woong Kim, Hock Chuan Chan, So-Hyun Lee", "journals/jdm/KimCL14", "Journal Articles"
"10.4304/jnw.9.11.3127-3134", "Data Migration Model and Algorithm between Heterogeneous Databases based on Web Service.", "J. Networks", "2014", "Guowei Wang, Zongpu Jia, Manjun Xue", "journals/jnw/WangJX14", "Journal Articles"
"10.1007/978-94-007-7262-5_101", "Simplifying Data Migration from Relational Database Management System to Google App Engine Datastore.", "EMC/HumanCom", "2013", "Yao-Chung Chang, Ruay-Shiung Chang, Yudy Chen", "conf/emc/ChangCC13a", "Conference and Workshop Papers"
"10.14778/1920841.1921016", "MEET DB2: Automated Database Migration Evaluation.", "Proc. VLDB Endow.", "2010", "Reynold Xin, Patrick Dantressangle, Sam Lightstone, William McLaren, Steve Schormann, Maria Schwenger", "journals/pvldb/XinDLMSS10", "Journal Articles"
"10.1007/978-3-642-13654-2_10", "Model Migration Approach for Database Preservation.", "ICADL", "2010", "Arif Ur Rahman, Gabriel David, Cristina Ribeiro 0001", "conf/icadl/RahmanDR10", "Conference and Workshop Papers"
"10.1007/978-3-642-10663-7_11", "Repercussions of Fuzzy Databases Migration on Programs.", "Uncertainty Approaches for Spatial Data Modeling and Processing", "2010", "Mohamed Ali Ben Hassine, José Galindo, Habib Ounelli", "series/sci/HassineGO10", "Parts in Books or Collections"
"10.1093/database/baab012", "Post-translational modifications in proteins: resources, tools and prediction methods.", "Database J. Biol. Databases Curation", "2021", "Shahin Ramazi, Javad Zahiri", "journals/biodb/RamaziZ21", "Journal Articles"
"10.1093/nar/gkaa790", "RMDisease: a database of genetic variants that affect RNA modifications, with implications for epitranscriptome pathogenesis.", "Nucleic Acids Res.", "2021", "Kunqi Chen, Bowen Song, Yujiao Tang, Zhen Wei, Qingru Xu, Jionglong Su, João Pedro de Magalhães, Daniel J. Rigden, Jia Meng 0001", "journals/nar/ChenSTWXSMRM21", "Journal Articles"
"10.1093/nar/gkaa811", "RMVar: an updated database of functional variants involved in RNA modifications.", "Nucleic Acids Res.", "2021", "Xiaotong Luo, Huiqin Li, Jiaqi Liang, Qi Zhao 0009, Yubin Xie, Jian Ren 0002, Zhixiang Zuo", "journals/nar/LuoLLZX0Z21", "Journal Articles"
"10.1093/database/baaa049", "RNAWRE: a resource of writers, readers and erasers of RNA modifications.", "Database J. Biol. Databases Curation", "2020", "Fulei Nie, Pengmian Feng, Xiaoming Song, Meng Wu, Qiang Tang 0013, Wei Chen 0064", "journals/biodb/NieFSWTC20", "Journal Articles"
"10.1093/nar/gky821", "AWESOME: a database of SNPs that affect protein post-translational modifications.", "Nucleic Acids Res.", "2019", "Yang Yang, Xiating Peng, Pingting Ying, Jianbo Tian, Jiaoyuan Li, Juntao Ke, Ying Zhu, Yajie Gong, Danyi Zou, Nan Yang, Xiaoyang Wang, Shufang Mei, Rong Zhong, Jing Gong, Jiang Chang, Xiaoping Miao", "journals/nar/YangPYTLKZGZYWM19", "Journal Articles"
"10.1093/database/bay116", "YHMI: a web tool to identify histone modifications and histone/chromatin regulators from a gene list in yeast.", "Database J. Biol. Databases Curation", "2018", "Wei-Sheng Wu, Hao-Ping Tu, Yu-Han Chu, Torbjörn E. M. Nordling, Yan Yuan Tseng, Hung-Jiun Liaw", "journals/biodb/WuTCNTL18", "Journal Articles"
"10.1093/nar/gkx1030", "MODOMICS: a database of RNA modification pathways. 2017 update.", "Nucleic Acids Res.", "2018", "Pietro Boccaletto, Magdalena A. Machnicka, Elzbieta Purta, Pawel Piatkowski, Blazej Baginski, Tomasz K. Wirecki, Valérie de Crécy-Lagard, Robert Ross, Patrick A. Limbach, Annika Kotter, Mark Helm, Janusz M. Bujnicki", "journals/nar/BoccalettoMPPBW18", "Journal Articles"
"10.1093/nar/gkx895", "m6AVar: a database of functional variants involved in m6A modification.", "Nucleic Acids Res.", "2018", "Yueyuan Zheng, Peng Nie, Di Peng, Zhihao He, Mengni Liu, Yubin Xie, Yanyan Miao, Zhixiang Zuo, Jian Ren 0002", "journals/nar/ZhengNPHLXMZR18", "Journal Articles"
"10.1093/database/bav037", "PEIMAN 1.0: Post-translational modification Enrichment, Integration and Matching ANalysis.", "Database J. Biol. Databases Curation", "2015", "Payman Nickchi, Mohieddin Jafari, Shiva Kalantari", "journals/biodb/NickchiJK15", "Journal Articles"
"10.1093/nar/gku1046", "REBASE - a database for DNA restriction and modification: enzymes, genes and genomes.", "Nucleic Acids Res.", "2015", "Richard J. Roberts, Tamas Vincze, Janos Posfai, Dana Macelis", "journals/nar/RobertsVPM15", "Journal Articles"
"10.1093/database/bau025", "SysPTM 2.0: an updated systematic resource for post-translational modification.", "Database J. Biol. Databases Curation", "2014", "Jing Li, Jia Jia 0002, Hong Li 0013, Jian Yu, Han Sun, Ying He, Daqing Lv, Xiaojuan Yang, Michael O. Glocker, Liang-Xiao Ma, Jiabei Yang, Ling Li, Wei Li, Guoqing Zhang 0006, Qian Liu 0003, Yixue Li, Lu Xie", "journals/biodb/LiJLYSHLYGMYLLZLLX14", "Journal Articles"
"10.1093/nar/gkt1093", "CPLM: a database of protein lysine modifications.", "Nucleic Acids Res.", "2014", "Zexian Liu, Yongbo Wang, Tianshun Gao, Zhicheng Pan, Han Cheng, Qing Yang, Zhongyi Cheng, Anyuan Guo, Jian Ren 0002, Yu Xue 0001", "journals/nar/LiuWGPCYCGRX14", "Journal Articles"
"10.1093/nar/gkt1151", "CR Cistrome: a ChIP-Seq database for chromatin regulators and histone modification linkages in human and mouse.", "Nucleic Acids Res.", "2014", "Qixuan Wang, Jinyan Huang, Hanfei Sun, Jing Liu, Juan Wang, Qian Wang, Qian Qin, Shenglin Mei, Chengchen Zhao, Xiaoqin Yang, Xiaole Shirley Liu, Yong Zhang 0006", "journals/nar/WangHSLWWQMZYLZ14", "Journal Articles"
"10.1093/nar/gks1007", "MODOMICS: a database of RNA modification pathways - 2013 update.", "Nucleic Acids Res.", "2013", "Magdalena A. Machnicka, Kaja Milanowska, Okan Osman Oglou, Elzbieta Purta, Malgorzata Kurkowska, Anna Olchowik, Witold Januszewski, Sebastian Kalinowski, Stanislaw Dunin-Horkawicz, Kristian Rother, Mark Helm, Janusz M. Bujnicki, Henri Grosjean", "journals/nar/MachnickaMOPKOJKDRHBG13", "Journal Articles"
"10.1093/nar/gks1230", "PTMcode: a database of known and predicted functional associations between post-translational modifications in proteins.", "Nucleic Acids Res.", "2013", "Pablo Minguez, Ivica Letunic, Luca Parca, Peer Bork", "journals/nar/MinguezLPB13", "Journal Articles"
"10.1093/database/bar019", "Automatic annotation of experimentally derived, evolutionarily conserved post-translational modifications onto multiple genomes.", "Database J. Biol. Databases Curation", "2011", "Viswanadham Sridhara, Aron Marchler-Bauer, Stephen H. Bryant, Lewis Y. Geer", "journals/biodb/SridharaMBG11", "Journal Articles"
"10.1093/nar/gkq1028", "The RNA modification database, RNAMDB: 2011 update.", "Nucleic Acids Res.", "2011", "William A. Cantara, Pamela F. Crain, Jef Rozenski, James A. McCloskey, Kimberly A. Harris, Xiaonong Zhang, Franck A. P. Vendeix, Daniele Fabris, Paul F. Agris", "journals/nar/CantaraCRMHZVFA11", "Journal Articles"
"10.1093/nar/gkq1159", "PHOSIDA 2011: the posttranslational modification database.", "Nucleic Acids Res.", "2011", "Florian Gnad, Jeremy Gunawardena, Matthias Mann 0002", "journals/nar/GnadGM11", "Journal Articles"
"10.1093/nar/gkp874", "REBASE - a database for DNA restriction and modification: enzymes, genes and genomes.", "Nucleic Acids Res.", "2010", "Richard J. Roberts, Tamas Vincze, Janos Posfai, Dana Macelis", "journals/nar/RobertsVPM10", "Journal Articles"
"10.1093/nar/gkp968", "HHMD: the human histone modification database.", "Nucleic Acids Res.", "2010", "Yan Zhang 0016, Jie Lv 0001, Hongbo Liu 0004, Jiang Zhu, Jianzhong Su, Qiong Wu, Yunfeng Qi, Fang Wang, Xia Li", "journals/nar/ZhangLLZSWQWL10", "Journal Articles"
"10.1145/3627673.3679767", "Fragment Allocations for Partially Replicated Databases Considering Data Modifications and Changing Workloads.", "CIKM", "2024", "Stefan Halfpap, Rainer Schlosser", "conf/cikm/HalfpapS24", "Conference and Workshop Papers"
"10.1093/nar/gkac945", "RM2Target: a comprehensive database for targets of writers, erasers and readers of RNA modifications.", "Nucleic Acids Res.", "2023", "Xiaoqiong Bao, Yin Zhang, Huiqin Li, Yuyan Teng, Lixia Ma, Zhihang Chen 0002, Xiaotong Luo, Jian Zheng, An Zhao, Jian Ren 0002, Zhixiang Zuo", "journals/nar/BaoZLTMCLZZRZ23", "Journal Articles"
"10.1093/nar/gkac975", "REBASE: a database for DNA restriction and modification: enzymes, genes and genomes.", "Nucleic Acids Res.", "2023", "Richard J. Roberts, Tamas Vincze, Janos Posfai, Dana Macelis", "journals/nar/RobertsVPM23", "Journal Articles"
"10.1093/nar/gkac750", "RMDisease V2.0: an updated database of genetic variants that affect RNA modifications with disease and trait implication.", "Nucleic Acids Res.", "2023", "Bowen Song, Xuan Wang, Zhanmin Liang, Jiongming Ma, Daiyun Huang, Yue Wang 0060, João Pedro de Magalhães, Daniel J. Rigden, Jia Meng 0001, Gang Liu, Kunqi Chen, Zhen Wei", "journals/nar/SongWLMHWMRMLCW23", "Journal Articles"
"10.1093/nar/gkac1061", "DirectRMDB: a database of post-transcriptional RNA modifications unveiled from direct RNA sequencing technology.", "Nucleic Acids Res.", "2023", "Yuxin Zhang, Jie Jiang 0020, Jiongming Ma, Zhen Wei, Yue Wang 0060, Bowen Song, Jia Meng 0001, Guifang Jia, João Pedro de Magalhães, Daniel J. Rigden, Daiyun Hang, Kunqi Chen", "journals/nar/ZhangJMWWSMJMRHC23", "Journal Articles"
"10.1093/nar/gkab1083", "MODOMICS: a database of RNA modification pathways. 2021 update.", "Nucleic Acids Res.", "2022", "Pietro Boccaletto, Filip Stefaniak, Angana Ray, Andrea Cappannini, Sunandan Mukherjee, Elzbieta Purta, Malgorzata Kurkowska, Niloofar Shirvanizadeh, Eliana Destefanis, Paula Groza, Gülben Avsar, Antonia Romitelli, Pinar Pir, Erik Dassi, Silvestro G. Conticello, Francesc Aguiló, Janusz M. Bujnicki", "journals/nar/BoccalettoSRCMP22", "Journal Articles"
"10.1093/nar/gkab1017", "dbPTM in 2022: an updated database for exploring regulatory networks and functional associations of protein post-translational modifications.", "Nucleic Acids Res.", "2022", "Zhongyan Li, Shangfu Li, Mengqi Luo, Jhih-Hua Jhong, Wenshuo Li, Lantian Yao, Yuxuan Pang, Zhuo Wang, Rulan Wang, Renfei Ma, Jinhan Yu, Yuqi Huang, Xiaoning Zhu, Qifan Cheng, Hexiang Feng, Jiahong Zhang, Chunxuan Wang, Justin Bo-Kai Hsu, Wen-Chi Chang, Feng-Xiang Wei, Hsien-Da Huang, Tzong-Yi Lee", "journals/nar/LiLLJLYPWWMYHZC22", "Journal Articles"
"10.1093/nar/gkab945", "qPTMplants: an integrative database of quantitative post-translational modifications in plants.", "Nucleic Acids Res.", "2022", "Han Xue, Qingfeng Zhang, Panqin Wang, Bijin Cao, Chongchong Jia, Ben Cheng, Yuhua Shi, Weifeng Guo, Zhenlong Wang, Zexian Liu, Han Cheng", "journals/nar/XueZWCJCSGWLC22", "Journal Articles"
"10.1093/nar/gkab849", "CPLM 4.0: an updated database with rich annotations for protein lysine modifications.", "Nucleic Acids Res.", "2022", "Weizhi Zhang 0002, Xiaodan Tan, Shaofeng Lin, Yujie Gou, Cheng Han, Chi Zhang 0080, Wanshan Ning, Chenwei Wang, Yu Xue 0001", "journals/nar/ZhangTLGHZNWX22", "Journal Articles"
"10.3390/rs14010067", "A Multi-Stage Approach Combining Very High-Resolution Satellite Image, GIS Database and Post-Classification Modification Rules for Habitat Mapping in Hong Kong.", "Remote. Sens.", "2022", "Ivan H. Y. Kwong, Frankie Kwan Kit Wong, Tung Fung, Eric K. Y. Liu, Roger H. Lee, Terence P. T. Ng", "journals/remotesensing/KwongWFLLN22", "Journal Articles"
"10.48550/arxiv.2211.09956", "A Persian ASR-based SER: Modification of Sharif Emotional Speech Database and Investigation of Persian Text Corpora.", "CoRR", "2022", "Ali Yazdani, Yasser Shekofteh", "journals/corr/abs-2211-09956", "Informal and Other Publications"
"10.1093/nar/gky1074", "dbPTM in 2019: exploring disease association and cross-talk of post-translational modifications.", "Nucleic Acids Res.", "2019", "Kai-Yao Huang, Tzong-Yi Lee, Hui-Ju Kao, Chen-Tse Ma, Chao-Chun Lee, Tsai-Hsuan Lin, Wen-Chi Chang, Hsien-Da Huang", "journals/nar/HuangLKMLLCH19", "Journal Articles"
"10.1016/j.gpb.2018.06.004", "PTMD: A Database of Human Disease-associated Post-translational Modifications.", "Genom. Proteom. Bioinform.", "2018", "Hao-Dong Xu, Yongbo Wang, Shaofeng Lin, Wankun Deng, Di Peng, Qinghua Cui, Yu Xue 0001", "journals/gpb/XuWLDPCX18", "Journal Articles"
"10.1093/nar/gkx1104", "iPTMnet: an integrated resource for protein post-translational modification network discovery.", "Nucleic Acids Res.", "2018", "Hongzhan Huang, Cecilia N. Arighi, Karen E. Ross, Jia Ren, Gang Li 0021, Sheng-Chih Chen, Qinghua Wang 0003, Julie Cowart, K. Vijay-Shanker, Cathy H. Wu", "journals/nar/HuangARRLCWCVW18", "Journal Articles"
"10.1093/nar/gkx973", "ActiveDriverDB: human disease mutations and genome variation in post-translational modification sites of proteins.", "Nucleic Acids Res.", "2018", "Michal Krassowski, Marta Paczkowska, Kim Cullion, Tina Huang, Irakli Dzneladze, B. F. Francis Ouellette, Joseph Tadashi Yamada, Amelie Fradet-Turcotte, Jüri Reimand", "journals/nar/KrassowskiPCHDO18", "Journal Articles"
